sensor,buoy,depth,day_of_year,month,temperature
Niagara_Surface,Niagara,Surface,76,March,3.215818644205729
Niagara_Surface,Niagara,Surface,77,March,3.3348258707682286
Niagara_Surface,Niagara,Surface,78,March,3.339685286458332
Niagara_Surface,Niagara,Surface,79,March,3.2993800211588553
Niagara_Surface,Niagara,Surface,80,March,3.3262382486979165
Niagara_Surface,Niagara,Surface,81,March,3.3096652832031253
Niagara_Surface,Niagara,Surface,82,March,3.3384014648437494
Niagara_Surface,Niagara,Surface,83,March,3.3502188802083332
Niagara_Surface,Niagara,Surface,84,March,3.2405092366536463
Niagara_Surface,Niagara,Surface,85,March,3.2839895751953123
Niagara_Surface,Niagara,Surface,86,March,3.354222192382813
Niagara_Surface,Niagara,Surface,87,March,3.460630305989583
Niagara_Surface,Niagara,Surface,88,March,3.324396834309896
Niagara_Surface,Niagara,Surface,89,March,3.4625063720703126
Niagara_Surface,Niagara,Surface,90,March,3.5251763590494782
Niagara_Surface,Niagara,Surface,91,March,3.9869820312499993
Niagara_Surface,Niagara,Surface,91,April,3.1607333333333334
Niagara_Surface,Niagara,Surface,92,April,3.627311368815102
Niagara_Surface,Niagara,Surface,93,April,3.6213366373697915
Niagara_Surface,Niagara,Surface,94,April,3.696351521809895
Niagara_Surface,Niagara,Surface,95,April,3.784277107747396
Niagara_Surface,Niagara,Surface,96,April,3.8959239827473957
Niagara_Surface,Niagara,Surface,97,April,3.8444932698567706
Niagara_Surface,Niagara,Surface,98,April,3.829379532877603
Niagara_Surface,Niagara,Surface,99,April,3.9880138916015633
Niagara_Surface,Niagara,Surface,100,April,4.137110734049479
Niagara_Surface,Niagara,Surface,101,April,4.270539624023438
Niagara_Surface,Niagara,Surface,102,April,4.612227848307292
Niagara_Surface,Niagara,Surface,103,April,4.77075205078125
Niagara_Surface,Niagara,Surface,104,April,4.346411409505208
Niagara_Surface,Niagara,Surface,105,April,5.443121256510416
Niagara_Surface,Niagara,Surface,106,April,5.93412119954427
Niagara_Surface,Niagara,Surface,107,April,5.590204663085937
Niagara_Surface,Niagara,Surface,108,April,5.267399609375
Niagara_Surface,Niagara,Surface,109,April,4.703751708984374
Niagara_Surface,Niagara,Surface,110,April,5.563666235351563
Niagara_Surface,Niagara,Surface,111,April,5.605449088541667
Niagara_Surface,Niagara,Surface,112,April,5.898073168945312
Niagara_Surface,Niagara,Surface,113,April,5.511719685872396
Niagara_Surface,Niagara,Surface,114,April,5.446080460611979
Niagara_Surface,Niagara,Surface,115,April,5.075442594401042
Niagara_Surface,Niagara,Surface,116,April,6.116027823893228
Niagara_Surface,Niagara,Surface,117,April,6.837926814778647
Niagara_Surface,Niagara,Surface,118,April,6.901415909830729
Niagara_Surface,Niagara,Surface,119,April,6.7879296468098955
Niagara_Surface,Niagara,Surface,120,April,7.429283561197916
Niagara_Surface,Niagara,Surface,121,April,7.83541259765625
Niagara_Surface,Niagara,Surface,121,May,5.988358333333333
Niagara_Surface,Niagara,Surface,122,May,7.262470743815104
Niagara_Surface,Niagara,Surface,123,May,6.605234155273437
Niagara_Surface,Niagara,Surface,124,May,6.941130436197916
Niagara_Surface,Niagara,Surface,125,May,7.8895767578125
Niagara_Surface,Niagara,Surface,126,May,7.796804760742187
Niagara_Surface,Niagara,Surface,127,May,7.820496329752604
Niagara_Surface,Niagara,Surface,128,May,8.23093526204427
Niagara_Surface,Niagara,Surface,129,May,9.177738891601562
Niagara_Surface,Niagara,Surface,130,May,8.644739396158855
Niagara_Surface,Niagara,Surface,131,May,9.499662996419271
Niagara_Surface,Niagara,Surface,132,May,9.864545279947917
Niagara_Surface,Niagara,Surface,133,May,10.087272143554687
Niagara_Surface,Niagara,Surface,134,May,10.419075146484376
Niagara_Surface,Niagara,Surface,135,May,10.224290576171875
Niagara_Surface,Niagara,Surface,136,May,10.612816975911459
Niagara_Surface,Niagara,Surface,137,May,11.32632390950521
Niagara_Surface,Niagara,Surface,138,May,11.845580883789063
Niagara_Surface,Niagara,Surface,139,May,11.490357014973958
Niagara_Surface,Niagara,Surface,140,May,10.7383796875
Niagara_Surface,Niagara,Surface,141,May,10.754925317382813
Niagara_Surface,Niagara,Surface,142,May,10.864050146484376
Niagara_Surface,Niagara,Surface,143,May,10.907547900390625
Niagara_Surface,Niagara,Surface,144,May,11.783148396809896
Niagara_Surface,Niagara,Surface,145,May,11.629970117187499
Niagara_Surface,Niagara,Surface,146,May,12.100183626302083
Niagara_Surface,Niagara,Surface,147,May,13.740328645833333
Niagara_Surface,Niagara,Surface,148,May,12.292815901692707
Niagara_Surface,Niagara,Surface,149,May,12.974478946940105
Niagara_Surface,Niagara,Surface,150,May,12.408400073242188
Niagara_Surface,Niagara,Surface,151,May,13.860013606770833
Niagara_Surface,Niagara,Surface,152,May,16.27388727213542
Niagara_Surface,Niagara,Surface,152,June,13.4199375
Niagara_Surface,Niagara,Surface,153,June,14.083446647135416
Niagara_Surface,Niagara,Surface,154,June,14.138533821614583
Niagara_Surface,Niagara,Surface,155,June,13.984539754231772
Niagara_Surface,Niagara,Surface,156,June,14.214899788411461
Niagara_Surface,Niagara,Surface,157,June,14.407130403645832
Niagara_Surface,Niagara,Surface,158,June,14.264018896484377
Niagara_Surface,Niagara,Surface,159,June,14.029840836588543
Niagara_Surface,Niagara,Surface,160,June,14.215207690429686
Niagara_Surface,Niagara,Surface,161,June,14.602381803385416
Niagara_Surface,Niagara,Surface,162,June,14.970827205403646
Niagara_Surface,Niagara,Surface,163,June,14.74523271484375
Niagara_Surface,Niagara,Surface,164,June,16.009100065104167
Niagara_Surface,Niagara,Surface,165,June,16.294548592122396
Niagara_Surface,Niagara,Surface,166,June,15.6797302734375
Niagara_Surface,Niagara,Surface,167,June,16.041935668945314
Niagara_Surface,Niagara,Surface,168,June,16.844270157877606
Niagara_Surface,Niagara,Surface,169,June,14.944103043619792
Niagara_Surface,Niagara,Surface,170,June,17.352856640625
Niagara_Surface,Niagara,Surface,171,June,15.417453483072917
Niagara_Surface,Niagara,Surface,172,June,14.034373592122398
Niagara_Surface,Niagara,Surface,173,June,14.33002687174479
Niagara_Surface,Niagara,Surface,174,June,14.427047322591147
Niagara_Surface,Niagara,Surface,175,June,14.949878727213541
Niagara_Surface,Niagara,Surface,176,June,17.413079622395834
Niagara_Surface,Niagara,Surface,177,June,17.272737084960937
Niagara_Surface,Niagara,Surface,178,June,16.560475545247396
Niagara_Surface,Niagara,Surface,179,June,16.87685049641927
Niagara_Surface,Niagara,Surface,180,June,18.05264832356771
Niagara_Surface,Niagara,Surface,181,June,18.42410505371094
Niagara_Surface,Niagara,Surface,182,June,18.175490771484377
Niagara_Surface,Niagara,Surface,182,July,19.33335
Niagara_Surface,Niagara,Surface,183,July,18.494559822591146
Niagara_Surface,Niagara,Surface,184,July,18.184319889322918
Niagara_Surface,Niagara,Surface,185,July,18.48209278971354
Niagara_Surface,Niagara,Surface,186,July,17.39758662923177
Niagara_Surface,Niagara,Surface,187,July,17.989821533203123
Niagara_Surface,Niagara,Surface,188,July,19.142791642252604
Niagara_Surface,Niagara,Surface,189,July,18.058197696940105
Niagara_Surface,Niagara,Surface,190,July,17.64574637044271
Niagara_Surface,Niagara,Surface,191,July,18.54000528157552
Niagara_Surface,Niagara,Surface,192,July,20.067666878255206
Niagara_Surface,Niagara,Surface,193,July,17.594328548177085
Niagara_Surface,Niagara,Surface,194,July,17.131834936523436
Niagara_Surface,Niagara,Surface,195,July,17.72038946940104
Niagara_Surface,Niagara,Surface,196,July,19.369556026785716
Niagara_Surface,Niagara,Surface,197,July,16.919572916666667
Niagara_Surface,Niagara,Surface,198,July,19.484333333333336
Niagara_Surface,Niagara,Surface,199,July,16.87574652777778
Niagara_Surface,Niagara,Surface,200,July,15.1264375
Niagara_Surface,Niagara,Surface,201,July,16.553850694444446
Niagara_Surface,Niagara,Surface,202,July,17.058510416666667
Niagara_Surface,Niagara,Surface,203,July,17.766274305555555
Niagara_Surface,Niagara,Surface,204,July,19.695565972222223
Niagara_Surface,Niagara,Surface,205,July,19.448180555555556
Niagara_Surface,Niagara,Surface,206,July,18.84434027777778
Niagara_Surface,Niagara,Surface,207,July,20.465913194444447
Niagara_Surface,Niagara,Surface,208,July,18.427006944444447
Niagara_Surface,Niagara,Surface,209,July,19.171649305555555
Niagara_Surface,Niagara,Surface,210,July,15.602211805555555
Niagara_Surface,Niagara,Surface,211,July,17.787815972222223
Niagara_Surface,Niagara,Surface,212,July,13.875673611111111
Niagara_Surface,Niagara,Surface,213,July,23.893833333333333
Niagara_Surface,Niagara,Surface,213,August,14.903704166666667
Niagara_Surface,Niagara,Surface,214,August,17.73445486111111
Niagara_Surface,Niagara,Surface,215,August,19.03617708333333
Niagara_Surface,Niagara,Surface,216,August,20.009642361111112
Niagara_Surface,Niagara,Surface,217,August,18.879135416666667
Niagara_Surface,Niagara,Surface,218,August,16.06027430555556
Niagara_Surface,Niagara,Surface,219,August,11.07073263888889
Niagara_Surface,Niagara,Surface,220,August,12.293590277777778
Niagara_Surface,Niagara,Surface,221,August,16.704427083333332
Niagara_Surface,Niagara,Surface,222,August,19.361086805555555
Niagara_Surface,Niagara,Surface,223,August,20.991892361111113
Niagara_Surface,Niagara,Surface,224,August,22.01894791666667
Niagara_Surface,Niagara,Surface,225,August,22.17870486111111
Niagara_Surface,Niagara,Surface,226,August,21.852864583333332
Niagara_Surface,Niagara,Surface,227,August,17.438364583333335
Niagara_Surface,Niagara,Surface,228,August,19.515850694444445
Niagara_Surface,Niagara,Surface,229,August,20.966673611111112
Niagara_Surface,Niagara,Surface,230,August,19.36609375
Niagara_Surface,Niagara,Surface,231,August,20.848871527777778
Niagara_Surface,Niagara,Surface,232,August,21.31496875
Niagara_Surface,Niagara,Surface,233,August,21.24574652777778
Niagara_Surface,Niagara,Surface,234,August,16.81423611111111
Niagara_Surface,Niagara,Surface,235,August,16.491041666666664
Niagara_Surface,Niagara,Surface,236,August,12.373076388888888
Niagara_Surface,Niagara,Surface,237,August,12.751135416666667
Niagara_Surface,Niagara,Surface,238,August,11.926972222222222
Niagara_Surface,Niagara,Surface,239,August,10.000006944444445
Niagara_Surface,Niagara,Surface,240,August,10.00449652777778
Niagara_Surface,Niagara,Surface,241,August,15.521499999999998
Niagara_Surface,Niagara,Surface,242,August,21.990708333333334
Niagara_Surface,Niagara,Surface,243,August,17.569625
Niagara_Surface,Niagara,Surface,244,August,17.027520833333334
Niagara_Surface,Niagara,Surface,245,September,19.309895833333332
Niagara_Surface,Niagara,Surface,246,September,22.558397504456327
Niagara_Surface,Niagara,Surface,247,September,18.639971726190474
Niagara_Surface,Niagara,Surface,248,September,11.69452380952381
Niagara_Surface,Niagara,Surface,249,September,15.1394340854405
Niagara_Surface,Niagara,Surface,250,September,15.561777523087867
Niagara_Surface,Niagara,Surface,251,September,17.32993423951702
Niagara_Surface,Niagara,Surface,252,September,16.986395997600795
Niagara_Surface,Niagara,Surface,253,September,17.286743942449117
Niagara_Surface,Niagara,Surface,254,September,17.684316223144528
Niagara_Surface,Niagara,Surface,255,September,19.71950224624446
Niagara_Surface,Niagara,Surface,256,September,20.669997144911026
Niagara_Surface,Niagara,Surface,257,September,20.597726759168836
Niagara_Surface,Niagara,Surface,258,September,20.399742532612365
Niagara_Surface,Niagara,Surface,259,September,21.27454098473066
Niagara_Surface,Niagara,Surface,260,September,20.790944565007713
Niagara_Surface,Niagara,Surface,261,September,21.040119515124662
Niagara_Surface,Niagara,Surface,262,September,20.51578381423008
Niagara_Surface,Niagara,Surface,263,September,20.30560780918451
Niagara_Surface,Niagara,Surface,264,September,20.613135546561995
Niagara_Surface,Niagara,Surface,265,September,20.00940328588241
Niagara_Surface,Niagara,Surface,266,September,16.831067870311244
Niagara_Surface,Niagara,Surface,267,September,15.114648003211393
Niagara_Surface,Niagara,Surface,268,September,16.61694549325796
Niagara_Surface,Niagara,Surface,269,September,17.882102622542842
Niagara_Surface,Niagara,Surface,270,September,18.39066492716471
Niagara_Surface,Niagara,Surface,271,September,18.211269552392075
Niagara_Surface,Niagara,Surface,272,September,18.20251330114294
Niagara_Surface,Niagara,Surface,273,September,18.147275771529586
Niagara_Surface,Niagara,Surface,274,October,18.24377921549479
Niagara_Surface,Niagara,Surface,275,October,13.772419880054613
Niagara_Surface,Niagara,Surface,276,October,13.423376967818644
Niagara_Surface,Niagara,Surface,277,October,14.080228101942275
Niagara_Surface,Niagara,Surface,278,October,14.02055206976996
Niagara_Surface,Niagara,Surface,279,October,14.422587342438877
Niagara_Surface,Niagara,Surface,280,October,15.562555068404583
Niagara_Surface,Niagara,Surface,281,October,16.387086128517435
Niagara_Surface,Niagara,Surface,282,October,16.04201820858226
Niagara_Surface,Niagara,Surface,283,October,15.716458455403638
Niagara_Surface,Niagara,Surface,284,October,15.894641401018404
Niagara_Surface,Niagara,Surface,285,October,16.204973695300872
Niagara_Surface,Niagara,Surface,286,October,15.772469065348307
Niagara_Surface,Niagara,Surface,287,October,15.668366264706565
Niagara_Surface,Niagara,Surface,288,October,13.40244188435872
Niagara_Surface,Niagara,Surface,289,October,12.70267687988281
Niagara_Surface,Niagara,Surface,290,October,12.517266344342909
Niagara_Surface,Niagara,Surface,291,October,13.576054802304217
Niagara_Surface,Niagara,Surface,292,October,13.470355602446052
Niagara_Surface,Niagara,Surface,293,October,12.973509990873788
Niagara_Surface,Niagara,Surface,294,October,11.603038460867742
Niagara_Surface,Niagara,Surface,295,October,10.051741194952099
Niagara_Surface,Niagara,Surface,296,October,11.179300798688617
Niagara_Surface,Niagara,Surface,297,October,12.003491064162484
Niagara_Surface,Niagara,Surface,298,October,11.895639123825799
Niagara_Surface,Niagara,Surface,299,October,10.472582673572356
Niagara_Surface,Niagara,Surface,300,October,9.242466549827938
Niagara_Surface,Niagara,Surface,301,October,9.703000140962146
Niagara_Surface,Niagara,Surface,302,October,9.841243633451915
Niagara_Surface,Niagara,Surface,303,October,9.245060904366628
Niagara_Surface,Niagara,Surface,304,October,9.378967059907458
Niagara_Surface,Niagara,Surface,305,November,8.707384427025204
Niagara_Surface,Niagara,Surface,306,November,8.639819748651414
Niagara_Surface,Niagara,Surface,307,November,8.125117962065197
Niagara_Surface,Niagara,Surface,308,November,7.798285614013673
Niagara_Surface,Niagara,Surface,309,November,8.393537783668155
Niagara_Surface,Niagara,Surface,310,November,9.75090728400735
Niagara_Surface,Niagara,Surface,311,November,9.970197653634205
Niagara_Surface,Niagara,Surface,312,November,9.341248740059989
Niagara_Surface,Niagara,Surface,313,November,9.607832685198103
Niagara_Surface,Niagara,Surface,314,November,9.472056245349703
Niagara_Surface,Niagara,Surface,315,November,8.871754224504743
Niagara_Surface,Niagara,Surface,316,November,8.505373911539714
Niagara_Surface,Niagara,Surface,317,November,9.20046614873977
Niagara_Surface,Niagara,Surface,318,November,8.566592681884766
Niagara_Surface,Niagara,Surface,319,November,8.347520937965028
Niagara_Surface,Niagara,Surface,320,November,8.176628852480937
Niagara_Surface,Niagara,Surface,321,November,8.130051343645368
Niagara_Surface,Niagara,Surface,322,November,7.616586449032738
Niagara_Surface,Niagara,Surface,323,November,7.49749414789109
Niagara_Surface,Niagara,Surface,324,November,7.411623561314174
Niagara_Surface,Niagara,Surface,325,November,7.1512630019414996
Niagara_Surface,Niagara,Surface,326,November,6.925221017020086
Niagara_Surface,Niagara,Surface,327,November,6.859488691057477
Niagara_Surface,Niagara,Surface,328,November,6.746780080159504
Niagara_Surface,Niagara,Surface,329,November,6.532852934337798
Niagara_Surface,Niagara,Surface,330,November,6.601475418817429
Niagara_Surface,Niagara,Surface,331,November,6.566001732235864
Niagara_Surface,Niagara,Surface,332,November,6.389688726515997
Niagara_Surface,Niagara,Surface,333,November,6.267889735630581
Niagara_Surface,Niagara,Surface,334,November,6.116623976934523
Niagara_Surface,Niagara,Surface,335,December,5.8771305164155505
Niagara_Surface,Niagara,Surface,336,December,5.879768731980096
Niagara_Surface,Niagara,Surface,337,December,5.727681610107422
Niagara_Surface,Niagara,Surface,338,December,5.7217112630208335
Niagara_Surface,Niagara,Surface,339,December,5.837485097249348
Niagara_Surface,Niagara,Surface,340,December,5.804568320138113
Niagara_Surface,Niagara,Surface,341,December,5.711440256754557
Niagara_Surface,Niagara,Surface,342,December,6.059716238839285
Niagara_Surface,Niagara,Surface,343,December,5.694813944498698
Niagara_Surface,Niagara,Surface,344,December,5.5372167997814365
Niagara_Surface,Niagara,Surface,345,December,5.4268186776297425
Niagara_Surface,Niagara,Surface,346,December,5.309552526564826
Niagara_Surface,Niagara,Surface,347,December,5.18151727876209
Niagara_Surface,Niagara,Surface,348,December,5.036663103376116
Niagara_Surface,Niagara,Surface,349,December,4.965996250697544
Niagara_Surface,Niagara,Surface,350,December,5.068538795107886
Niagara_Surface,Niagara,Surface,351,December,5.084884817940848
Niagara_Surface,Niagara,Surface,352,December,5.0214946201869415
Niagara_Surface,Niagara,Surface,353,December,4.88632517351423
Niagara_Surface,Niagara,Surface,354,December,4.802743364606584
Niagara_Surface,Niagara,Surface,355,December,4.704073192778087
Niagara_Surface,Niagara,Surface,356,December,4.364646109444755
Niagara_Surface,Niagara,Surface,357,December,4.355675721668061
Niagara_Surface,Niagara,Surface,358,December,4.531693420410156
Niagara_Surface,Niagara,Surface,359,December,4.519902398972285
Niagara_Surface,Niagara,Surface,360,December,4.489434484572637
Niagara_Surface,Niagara,Surface,361,December,4.541651499430339
Niagara_Surface,Niagara,Surface,362,December,4.376388756161644
Niagara_Surface,Niagara,Surface,363,December,4.421119355701264
Niagara_Surface,Niagara,Surface,364,December,4.4319403570266
Niagara_Surface,Niagara,Surface,365,December,4.339638824462891
South Shore_Bottom,South Shore,Bottom,1,January,3.5166666666666666
South Shore_Bottom,South Shore,Bottom,2,January,3.7666666666666666
South Shore_Bottom,South Shore,Bottom,3,January,3.808333333333333
South Shore_Bottom,South Shore,Bottom,4,January,3.770833333333333
South Shore_Bottom,South Shore,Bottom,5,January,3.7625
South Shore_Bottom,South Shore,Bottom,6,January,3.8416666666666663
South Shore_Bottom,South Shore,Bottom,7,January,3.9583333333333335
South Shore_Bottom,South Shore,Bottom,8,January,3.7666666666666666
South Shore_Bottom,South Shore,Bottom,9,January,3.933333333333333
South Shore_Bottom,South Shore,Bottom,10,January,3.875
South Shore_Bottom,South Shore,Bottom,11,January,3.8416666666666663
South Shore_Bottom,South Shore,Bottom,12,January,3.8208333333333333
South Shore_Bottom,South Shore,Bottom,13,January,3.775
South Shore_Bottom,South Shore,Bottom,14,January,3.9291666666666667
South Shore_Bottom,South Shore,Bottom,15,January,4.1625
South Shore_Bottom,South Shore,Bottom,16,January,4.175
South Shore_Bottom,South Shore,Bottom,17,January,3.725
South Shore_Bottom,South Shore,Bottom,18,January,3.691666666666667
South Shore_Bottom,South Shore,Bottom,19,January,3.7458333333333336
South Shore_Bottom,South Shore,Bottom,20,January,3.8125
South Shore_Bottom,South Shore,Bottom,21,January,3.495833333333333
South Shore_Bottom,South Shore,Bottom,22,January,3.4416666666666664
South Shore_Bottom,South Shore,Bottom,23,January,3.1
South Shore_Bottom,South Shore,Bottom,24,January,3.1791666666666667
